288,36,313,78,1
288.31,51.544,312.61,92.396,0.9535
297,24,322,66,0.82615
305.08,29.41,331.05,73.074,0.79304
304.01,38.772,330.91,84.087,0.73357
301.77,41.271,328.35,86.03,0.69091
312.76,65.206,340.32,111.67,0.66484
322.37,75.097,351.27,123.79,0.61755
327.12,69.927,356.44,119.34,0.67408
324.88,40.321,354.31,90.015,0.68175
321.05,33.373,350.45,83.084,0.68047
317.75,52.272,346.56,101.02,0.65874
319.09,57.736,347.69,106.13,0.66839
319.57,66.157,347.47,113.34,0.75851
326.77,58.095,354.31,104.69,0.70503
328.1,53.007,355.39,99.123,0.71763
323.95,91.618,351.09,137.48,0.70643
310.58,120.21,337.25,165.3,0.83605
289.5,118.44,316.92,164.78,0.82578
282.04,119.54,309.9,166.65,0.86897
281.47,99.989,310.17,148.53,0.85381
280.38,86.979,308.87,135.18,0.83919
276.76,89.272,306.08,138.91,0.72204
282.22,100.13,310.76,148.36,0.64004
284.31,95.414,312.74,143.49,0.59436
281.38,72.412,310.77,122.07,0.54462
352,59,382,110,0.65722
354.62,55.725,385.8,108.7,0.64635
363.24,52.801,395.91,108.28,0.64686
361.47,36.689,396.37,95.908,0.63185
362,16.55,400.02,81.009,0.63489
379.14,32.34,419.52,100.76,0.6048
392.48,37.526,436.72,112.41,0.57505
278.8,9.8,312.4,66.8,0.74485
285.02,5.7106,316.97,59.943,0.77011
286.53,-8.0493,318.52,46.243,0.52544
295.6,-23.408,326.91,29.751,0.53076
296.97,-27.769,328.46,25.704,0.48987
303.5,-27.293,334.67,25.643,0.46684
301.52,-10.062,334.25,45.493,0.3727
303.45,-5.9746,336.62,50.303,0.48647
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
297,4,335.67,69,0.73684
301.9,32.984,339.84,96.768,0.72317
307.24,48.809,344.23,111.12,0.79795
312.21,65.226,345.68,121.77,0.76906
313.01,60.594,346.59,117.39,0.64402
309.15,57.807,341.71,112.97,0.82668
303.84,55.003,337.58,112.18,0.77932
300.92,49.425,334.42,106.22,0.78804
296.15,40.987,329.57,97.678,0.79597
291.05,30.225,325.37,88.421,0.7807
289.42,30.532,323.19,87.828,0.74873
289.33,40.797,322.63,97.289,0.72713
287.09,46.33,319.82,101.88,0.7126
285.47,55.148,318.1,110.54,0.73819
284.09,68.938,316.37,123.74,0.80109
269.12,74.766,301.93,130.46,0.72723
249.23,63.911,282.13,119.75,0.68988
243.99,91.883,276.46,146.99,0.67034
266.82,74.91,300.18,131.53,0.65897
266.01,31.977,300.1,89.797,0.66884
267.91,33.86,301.82,91.38,0.6793
276.05,61.86,309.79,119.11,0.69066
290.6,87.5,325.6,146.7,0.68047
296.88,96.704,331.28,154.97,0.74729
300.79,104.81,334.57,162.07,0.74364
301.83,107.16,334.78,163.06,0.72813
308.85,113.98,341.66,169.65,0.7454
307.26,123.92,340.18,179.78,0.74632
308.77,125.5,341.29,180.69,0.73487
289.27,102.02,322.02,157.62,0.71577
276.1,57.005,308.58,112.14,0.69865
275.96,57.1,308.46,112.27,0.71118
280.46,73.853,313.2,129.43,0.73645
284.99,77.07,317.82,132.79,0.71151
290.37,75.329,323.22,131.07,0.71505
292.59,68.138,325.73,124.38,0.69936
296.1,58.102,329.64,115.01,0.65717
300.03,60.841,333.08,116.93,0.63795
304.45,65.395,337.98,122.28,0.61992
305.46,62.297,340.18,121.17,0.59474
308.43,59.448,343.05,118.16,0.58508
306.08,56.658,343.63,120.28,0.53205
302.83,59.896,340.17,123.17,0.48624
NaN,NaN,NaN,NaN,NaN
294,39,330,100,0.59411
292.74,43.593,329.58,105.91,0.6398
292.09,31.544,329.99,95.454,0.69356
292.61,19.163,330.66,83.285,0.71836
300.47,0.8267,339.39,66.358,0.79734
305.64,-2.3838,344.11,62.462,0.69705
306,6,331,48,0.70174
305.39,6.0495,330.09,47.546,0.69276
302.17,11.833,339.83,75.167,0.71484
298.6,37.003,335.85,99.672,0.70948
287.72,70.103,323.96,131.1,0.57638
282.16,75.978,318.52,137.25,0.82056
NaN,NaN,NaN,NaN,NaN
