292,35,313,54
291.59,51.172,312.64,70.218
301.01,24.117,322.37,43.449
309.7,30.367,331.27,49.878
308.98,40.54,330.59,60.093
306.26,42.788,327.92,62.392
317.53,66.943,339.72,87.017
327.9,77.15,350.61,97.71
332.65,71.77,355.75,92.681
331.15,41.773,354.95,63.322
327.11,34.852,351.17,56.633
323.52,53.334,347.47,75.013
324.4,59.116,348.08,80.556
324.54,67.933,348.12,89.272
331.41,58.984,354.92,80.265
332.18,53.479,355.86,74.917
328.05,92.494,351.71,113.91
314.92,120.77,338.31,141.94
294.03,119.77,317.28,140.82
286.76,121.15,310.24,142.4
286.27,101.87,310.04,123.39
284.85,87.901,308.63,109.43
280,90.464,303.82,112.02
285.04,100.36,309.15,122.18
287.04,94.814,311.34,116.81
283.44,71.224,308.61,94.017
285.9,38.823,311.6,62.091
285.18,30.515,311.06,53.949
286.31,15.635,312.58,39.425
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
291.5,69.479,325.24,99.978
293.57,62.738,327.44,93.345
296.34,53.094,330.65,84.106
300.08,56.346,334.45,87.412
304.06,60.731,338.74,92.079
305.56,57.286,340.21,88.608
307.65,53.654,342.74,85.374
305.87,50.473,341.67,82.844
302.22,53.334,338.7,86.312
298.77,38.402,335.87,71.945
295.98,32.179,333.4,66.003
294.88,38.208,332.26,72.001
294.48,26.979,331.94,60.85
295.54,15.044,333.14,49.036
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
270.51,117.54,308.82,152.26
267.04,137.74,305.5,172.6
262.34,170.05,301.65,205.67
262.82,175.24,302.26,210.99
274.22,168.19,313.5,203.8
284.08,155.56,323.17,190.99
285.06,157.21,324.08,192.58
299.7,154.25,339.05,189.91
308.4,150.24,348.18,186.3
312.28,150.45,352.06,186.51
315.46,138.1,355.18,174.1
314.21,129.64,353.91,165.63
310.79,116.25,350.37,152.12
305.11,107.91,344.32,143.45
297.06,98.735,335.77,133.82
297.44,91.36,335.42,125.77
301.88,95.037,340.02,129.6
307.3,110.03,345.02,144.21
305.9,90.965,343.92,125.42
297.25,50.183,335.18,84.56
296.86,27.703,334.29,61.63
300.62,27.716,338.03,61.618
308.19,47.552,345.08,80.99
314.99,84.585,352.13,118.25
315.19,101.57,353.16,135.97
319.15,115.92,357.31,150.51
318.92,108.55,356.65,142.74
321.2,105.98,358.84,140.1
332.12,105.72,369.59,139.68
332.04,105.22,369.47,139.14
323.4,103.95,360.67,137.73
329.52,92.805,367.24,126.99
333.19,73.803,371.16,108.21
330.98,41.27,369.08,75.796
326.36,40.57,364.53,75.161
320.95,55.686,358.51,89.718
324.98,84.341,362.05,117.94
331.92,88.424,369.12,122.14
340.05,91.142,377.34,124.94
343.94,92.419,381.32,126.29
350.49,86.025,387.62,119.67
355.47,82.815,393.05,116.87
353.84,59.625,391.77,93.994
348.19,55.942,386.07,90.271
334.16,76.604,371.19,110.16
327.86,87.982,364.52,121.2
326.05,90.768,362.58,123.87
321.89,107.05,358.28,140.03
322.63,113.41,358.95,146.32
325.33,113.81,361.99,147.03
333.54,100.5,370.41,133.91
336.9,90.043,374.12,123.77
333.69,75.206,371.28,109.27
335.59,81.125,373.1,115.12
335.36,82.447,373.35,116.88
335.01,76.921,373.18,111.51
336.96,63.427,375.62,98.467
336.7,57.981,375.88,93.489
343.6,38.747,384.11,75.46
344.88,33.722,385.66,70.684
344.01,23.636,385.69,61.418
336.64,26.592,378.28,64.337
324.58,31.947,365.7,69.217
319.81,30.986,360.83,68.17
312.73,26.49,353.77,63.693
302.64,14.916,343.73,52.16
294.4,21.73,335.42,58.916
292.67,29.542,333.73,66.765
289.52,45.035,329.83,81.577
284.94,51.479,325.07,87.852
282.83,65.904,322.76,102.1
257.61,66.67,301.57,106.53
254.95,71.092,299.74,111.7
287.22,54.101,331.07,93.854
286.63,46.916,330.9,87.054
282.93,100.34,326.26,139.6
283.36,105.71,326.82,145.08
284.19,119.44,326.39,157.68
288.09,124.76,330.27,162.98
292.48,110.17,334.68,148.39
294.21,99.452,336.54,137.8
295.34,87.529,338.51,126.65
297.82,74.266,341.49,113.83
298.16,71.983,341.78,111.5
295.3,66.063,338.65,105.34
293.83,60.751,337.29,100.13
296.17,56.063,338.89,94.767
298.83,61.305,341.45,99.917
304.23,77.882,344.7,114.54
301.4,107.52,340.91,143.31
301.52,65.875,341.42,102.02
299.83,16.251,341.2,53.726
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
309.53,138.81,346.93,172.72
300.78,166.56,337.84,200.16
299.16,183.76,336.28,217.41
298.17,209.16,335.08,242.63
295.02,214.5,332.4,248.39
292.68,206.01,329.78,239.64
287.22,195.98,324.59,229.86
317.4,222.01,355.1,256.2
324.28,252.4,361.73,286.36
328.85,262.95,366.53,297.12
317.77,266.82,355.43,300.97
308.07,265.94,346.02,300.35
306.45,268.96,344.54,303.51
304.49,274.05,342.47,308.49
305.3,249.34,343.25,283.75
309.46,228.31,347.61,262.91
313.96,206.81,351.85,241.16
316.02,203.25,353.8,237.51
314.47,216.9,352.38,251.28
298.23,206.82,335.69,240.78
293.84,181.62,330.76,215.09
290.29,147.71,326.9,180.91
282.1,140.29,318.79,173.56
264.53,138.73,301.36,172.12
264.04,147.38,300.96,180.85
267.09,137.03,304.35,170.81
268.82,121.92,306.08,155.7
273.3,112.33,310.61,146.16
274.21,99.021,311.94,133.24
275.91,90.863,314.03,125.43
277.12,97.69,315.39,132.39
281.72,76.793,320.4,111.87
274.96,61.631,313.61,96.671
265.43,88.903,303.73,123.63
268.18,113.93,306.37,148.56
270.78,151.24,309.15,186.03
266.39,158.58,305.32,193.88
265.24,138.28,303.84,173.28
267.53,119.45,306.2,154.51
268.08,77.807,306.78,112.9
270.31,63.182,309,98.269
270.57,51.271,308.8,85.936
273.82,51.069,311.88,85.582
285.15,44.192,322.47,78.028
287.14,35.494,324.77,69.607
279.9,14.324,317.34,48.275
285.96,9.3689,323.87,43.745
287.27,6.1455,324.97,40.324
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
281.84,35.021,326.13,75.132
295.88,66.662,341.29,107.79
296.53,79.067,342.27,120.49
291.14,84.919,335.8,125.37
300.97,73.444,345.8,114.04
306.36,62.995,351.46,103.85
302.22,55.263,347.45,96.226
