293,35,310,51,1.000000
291,50,310,68,0.799188
301,23,319,40,0.745719
310,30,329,48,0.800710
309,40,328,58,0.765445
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
327,78,345,95,0.708329
333,73,353,92,0.676794
330,42,349,60,0.727642
325,35,345,54,0.743557
323,54,342,72,0.750380
323,59,344,79,0.740524
323,69,343,88,0.732645
328,59,350,80,0.714406
331,53,352,73,0.728865
326,92,347,112,0.742503
311,120,333,141,0.776089
292,120,313,140,0.740539
285,121,305,140,0.753221
285,101,305,120,0.689245
283,87,303,106,0.712461
278,90,300,111,0.733210
283,99,307,122,0.737009
287,95,307,114,0.657615
283,71,303,90,0.650826
284,38,306,59,0.683312
283,29,305,50,0.680652
283,14,307,37,0.711403
NaN,NaN,NaN,NaN,NaN
133,41,153,60,0.668298
NaN,NaN,NaN,NaN,NaN
123,71,147,94,0.666456
284,9,308,32,0.777951
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
47,67,71,90,0.657367
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
307,1,331,24,0.763704
307,28,336,56,0.730831
313,46,342,74,0.695127
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
307,53,339,83,0.720061
307,52,336,80,0.681165
298,46,333,79,0.697867
298,37,327,65,0.699957
292,28,321,56,0.692014
291,28,316,52,0.671140
293,38,317,61,0.713262
291,43,315,66,0.761949
290,53,312,74,0.719601
288,65,312,88,0.763076
273,71,297,94,0.786513
252,61,276,84,0.734037
245,89,269,112,0.814170
269,71,293,94,0.779220
266,28,292,53,0.744968
NaN,NaN,NaN,NaN,NaN
278,58,302,81,0.734291
293,83,317,106,0.757318
298,92,323,116,0.748389
306,101,328,122,0.736014
305,102,327,123,0.731008
312,109,336,132,0.768123
311,120,335,143,0.746116
313,121,337,144,0.739601
291,97,316,121,0.723487
277,52,301,75,0.697972
278,52,302,75,0.731340
280,67,309,95,0.784142
