153,101,177,153
152,102,176,154
149,102,173,154
148,103,172,155
146,104,170,156
144,104,168,156
142,105,166,157
141,105,165,157
139,106,163,158
138,106,162,158
136,106,160,158
134,107,158,159
133,107,157,159
131,107,155,159
129,108,153,160
127,108,151,160
124,108,148,160
122,109,146,161
120,110,144,162
116,112,140,164
114,112,138,164
113,113,137,165
110,115,134,167
107,115,131,167
104,117,128,169
101,118,125,170
98,118,122,170
95,118,119,170
93,119,117,171
91,119,115,171
89,119,113,171
84,119,108,171
80,120,104,172
75,119,99,171
71,118,95,170
66,118,90,170
60,116,84,168
57,117,81,169
51,115,75,167
47,113,71,165
42,112,66,164
37,111,61,163
34,110,58,162
27,108,51,160
24,108,48,160
18,105,42,157
15,105,39,157
11,103,35,155
6,101,30,153
2,100,26,152
0,97,24,149
0,96,24,148
0,94,24,146
0,87,24,139
0,83,24,135
0,79,24,131
0,75,24,127
0,72,24,124
5,67,29,119
0,64,24,116
0,61,24,113
7,55,31,107
9,51,33,103
13,48,37,100
19,45,43,97
18,44,42,96
18,41,42,93
16,40,40,92
16,37,40,89
16,33,40,85
20,33,44,85
22,29,46,81
35,24,59,76
37,21,61,73
40,21,64,73
39,22,63,74
43,21,67,73
43,21,67,73
43,21,67,73
48,23,72,75
63,22,87,74
70,28,94,80
46,31,70,83
59,29,83,81
71,28,95,80
83,28,107,80
95,27,119,79
109,26,133,78
119,25,143,77
129,25,153,77
133,25,157,77
135,26,159,78
132,26,156,78
125,26,149,78
118,26,142,78
110,27,134,79
104,26,128,78
96,27,120,79
89,28,113,80
82,28,106,80
74,28,98,80
67,28,91,80
59,29,83,81
50,30,74,82
44,29,68,81
38,30,62,82
35,30,59,82
34,29,58,81
30,31,54,83
28,29,52,81
25,31,49,83
21,30,45,82
18,31,42,83
15,31,39,83
14,30,38,82
10,31,34,83
7,30,31,82
4,31,28,83
2,30,26,82
3,30,27,82
2,29,26,81
4,30,28,82
8,30,32,82
16,29,40,81
35,28,59,80
44,27,68,79
53,27,77,79
62,25,86,77
73,26,97,78
82,23,106,75
93,23,117,75
101,22,125,74
109,20,133,72
115,20,139,72
121,19,145,71
124,19,148,71
127,19,151,71
129,18,153,70
131,18,155,70
133,18,157,70
136,17,160,69
139,16,163,68
141,15,165,67
143,14,167,66
143,14,167,66
143,13,167,65
144,13,168,65
145,12,169,64
145,11,169,63
145,11,169,63
145,10,169,62
145,10,169,62
147,10,171,62
146,9,170,61
147,8,171,60
146,8,170,60
147,7,171,59
147,7,171,59
148,7,172,59
148,7,172,59
149,5,173,57
149,6,173,58
150,4,174,56
150,4,174,56
150,4,174,56
151,5,175,57
151,3,175,55
152,3,176,55
152,2,176,54
152,2,176,54
152,1,176,53
153,0,177,52
151,0,175,52
149,0,173,52
147,0,171,52
144,0,168,52
141,1,165,53
137,2,161,54
136,1,160,53
132,1,156,53
131,2,155,54
129,2,153,54
126,2,150,54
123,2,147,54
