153,101,177,153,1.000000
152,103,175,153,0.982328
150,104,173,153,0.980063
149,106,171,155,0.942913
147,107,169,156,0.848936
145,107,167,155,0.891450
144,108,167,156,0.884911
142,108,165,157,0.824836
141,109,164,158,0.831835
139,110,162,158,0.749371
138,110,161,158,0.760131
136,111,159,159,0.761611
135,111,158,159,0.722204
133,111,156,160,0.755456
131,111,154,161,0.684046
128,112,151,162,0.734760
126,112,149,162,0.710905
124,113,147,163,0.656193
122,113,145,164,0.700242
119,113,142,165,0.710599
116,115,139,166,0.685459
114,115,137,166,0.678718
112,117,135,167,0.668593
108,118,131,169,0.683058
106,119,129,170,0.717874
103,120,126,170,0.702214
100,120,123,171,0.726513
97,122,120,172,0.683484
95,122,118,172,0.719130
93,122,116,172,0.744365
91,123,114,173,0.757349
85,122,108,172,0.767313
81,122,104,172,0.770820
76,122,99,171,0.784003
72,122,95,170,0.820304
68,121,91,169,0.830700
62,119,85,167,0.854269
59,120,82,168,0.858346
53,119,76,167,0.877473
50,118,73,166,0.828148
45,117,68,166,0.783967
39,116,62,164,0.783674
35,115,58,164,0.894098
30,114,53,163,0.850377
25,113,48,163,0.815393
21,111,44,160,0.858575
17,110,40,159,0.798031
12,107,35,156,0.911105
8,106,31,155,0.896611
4,105,27,154,0.804371
-1,102,22,151,0.703494
-5,100,18,149,0.458333
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
8,39,29,84,0.480152
20,39,40,81,0.518774
33,37,53,79,0.474341
46,36,66,78,0.487228
58,34,79,78,0.413281
71,34,92,79,0.455959
83,33,104,79,0.466182
97,32,119,79,0.465896
107,32,129,80,0.450250
117,31,139,79,0.394435
122,31,144,78,0.387047
125,32,147,79,0.350696
121,32,143,79,0.351836
114,32,136,79,0.363484
107,32,129,79,0.337612
100,33,122,79,0.331167
93,33,115,80,0.368694
85,32,107,79,0.398648
78,34,100,81,0.394682
71,34,93,81,0.387422
63,35,85,82,0.370019
56,36,78,82,0.376280
49,37,71,82,0.346623
40,38,62,84,0.350097
35,37,57,83,0.304740
29,38,51,84,0.286812
27,38,49,84,0.264599
26,37,48,83,0.262634
22,38,44,84,0.279966
20,36,42,83,0.276066
17,38,39,85,0.280772
12,36,34,83,0.335467
10,37,32,84,0.383991
6,37,28,85,0.459036
5,36,27,84,0.482947
2,37,24,85,0.465012
-1,36,21,82,0.412179
-3,37,19,83,0.335298
-5,36,17,81,0.333571
-4,36,18,82,0.337479
-4,35,18,81,0.325040
-2,35,20,82,0.364333
3,35,25,81,0.397037
11,34,33,79,0.372853
31,33,53,79,0.346626
40,33,62,80,0.341834
49,32,71,79,0.328079
59,30,81,77,0.332971
69,31,91,78,0.412817
77,28,100,76,0.396502
89,28,112,75,0.410739
97,27,120,74,0.373299
106,25,129,73,0.342055
112,25,135,73,0.373463
118,24,141,73,0.355007
122,24,145,72,0.346224
125,24,148,72,0.345491
126,23,149,71,0.370894
129,22,152,71,0.362374
130,22,153,71,0.385274
133,21,156,70,0.367231
136,21,159,70,0.387351
138,20,161,69,0.390106
140,19,163,68,0.382920
140,19,162,67,0.366202
140,18,162,65,0.397354
141,17,163,65,0.425732
141,17,163,65,0.493949
141,16,164,65,0.535208
140,15,163,65,0.567303
141,14,164,63,0.547019
141,14,164,63,0.574262
143,14,166,63,0.666785
143,13,166,63,0.639079
143,13,166,63,0.743661
143,13,166,63,0.715186
144,14,167,63,0.668653
144,13,167,62,0.621312
145,13,168,62,0.654124
145,12,168,61,0.710314
146,12,169,61,0.790313
146,12,168,60,0.741005
147,11,169,60,0.786686
147,10,169,59,0.693980
147,9,169,58,0.668897
147,10,169,59,0.742441
147,8,169,57,0.683687
148,8,170,57,0.672751
147,7,170,57,0.678534
148,7,171,57,0.673202
148,6,171,57,0.600051
150,5,173,56,0.560320
147,6,170,55,0.537509
146,5,169,54,0.568053
143,6,166,55,0.557115
140,5,163,54,0.574754
138,6,161,55,0.551732
134,6,157,55,0.558581
133,6,156,55,0.560062
130,7,153,55,0.560731
129,6,152,55,0.571452
127,6,150,55,0.592357
124,6,147,55,0.601879
