153,99,176,150,0.695298
152,101,175,151,0.697494
150,101,174,153,0.684420
149,102,172,152,0.708963
147,103,169,152,0.697601
145,103,168,153,0.690922
143,104,166,154,0.682794
141,105,164,155,0.702981
140,106,163,156,0.686533
139,105,162,156,0.693536
137,107,160,157,0.702136
135,106,159,158,0.687573
133,107,157,159,0.687983
131,107,155,159,0.662906
130,108,154,160,0.650675
127,108,152,161,0.618918
124,109,149,162,0.574224
123,110,147,163,0.576409
121,110,145,163,0.603886
118,111,143,165,0.594357
116,112,141,166,0.596053
113,112,140,170,0.579319
111,114,136,169,0.587274
109,115,133,167,0.595889
106,116,131,170,0.612654
104,119,127,169,0.606051
99,118,124,172,0.607525
98,118,122,170,0.606933
95,119,119,171,0.611248
93,119,116,170,0.622688
91,120,114,170,0.622663
85,119,108,170,0.638285
81,119,105,171,0.645593
76,119,99,170,0.659986
72,118,96,169,0.667078
68,118,91,168,0.668591
62,116,85,165,0.690302
59,116,82,167,0.687861
53,115,76,165,0.699850
49,115,72,165,0.697950
43,113,67,165,0.692964
39,112,62,162,0.686318
35,111,58,162,0.687457
29,109,53,162,0.691749
25,110,48,161,0.684410
21,107,44,158,0.689860
18,107,41,157,0.695452
12,104,35,154,0.698198
8,103,31,153,0.686795
4,101,27,152,0.688545
2,99,24,147,0.761899
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
7,37,29,85,0.633591
19,36,41,84,0.627808
31,34,54,84,0.608648
44,34,66,82,0.625946
56,32,79,82,0.610045
69,32,91,81,0.628631
81,31,104,80,0.628474
95,30,118,80,0.641174
105,31,128,80,0.645605
115,29,138,79,0.615638
119,30,142,80,0.622896
121,31,144,81,0.592647
117,31,140,81,0.577917
110,33,132,81,0.559453
102,32,125,82,0.541069
95,32,118,83,0.547715
90,34,112,81,0.557168
81,33,104,83,0.555338
75,35,97,84,0.551992
68,35,90,83,0.560928
59,35,82,86,0.555106
54,37,75,82,0.564923
45,36,68,85,0.552808
36,37,59,87,0.562104
31,37,53,84,0.565557
25,37,47,85,0.552580
22,36,44,85,0.540910
21,37,43,84,0.551098
18,37,40,84,0.554706
16,34,38,83,0.558345
12,36,36,88,0.538785
10,34,32,82,0.585870
7,36,29,84,0.587677
4,35,26,84,0.610672
3,33,26,83,0.628359
2,36,22,80,0.660324
1,36,21,79,0.716087
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1,37,19,75,0.667280
2,34,22,78,0.639753
9,33,31,80,0.637038
28,32,50,81,0.625259
37,31,59,80,0.644777
46,31,68,80,0.638189
55,29,78,78,0.619118
66,29,89,78,0.623575
75,27,97,76,0.582835
87,27,109,76,0.593301
94,26,117,76,0.573878
103,26,125,73,0.557108
109,26,131,73,0.555337
115,25,137,72,0.569325
119,25,141,72,0.574306
121,25,143,72,0.567408
123,24,145,71,0.554872
126,23,148,70,0.568361
127,24,149,71,0.567198
130,23,152,71,0.567325
133,22,155,69,0.559122
135,21,157,69,0.559761
137,20,159,67,0.560912
137,20,158,66,0.573313
137,19,159,66,0.599675
139,18,161,67,0.600172
140,17,162,65,0.630357
141,15,163,63,0.641307
140,14,162,63,0.641633
141,14,163,61,0.660286
141,13,163,61,0.660791
142,13,164,61,0.662936
142,12,165,61,0.670320
143,12,165,61,0.673705
142,12,165,61,0.658605
143,13,165,60,0.687305
143,11,165,59,0.665090
144,12,166,59,0.660752
145,10,167,59,0.674816
145,11,167,60,0.673925
146,11,168,59,0.677128
147,10,170,59,0.674283
146,10,168,58,0.674406
146,9,169,59,0.675971
146,8,169,58,0.673311
147,7,170,58,0.673364
148,7,171,57,0.670870
147,6,170,57,0.660306
148,6,171,56,0.631349
147,6,170,57,0.600156
148,5,171,56,0.579495
146,5,170,56,0.551557
144,5,167,55,0.553023
142,5,165,55,0.570906
139,4,162,55,0.564545
136,6,159,57,0.567546
132,6,156,59,0.558146
132,5,155,56,0.560894
128,6,151,56,0.554869
127,6,150,57,0.573865
125,5,149,57,0.564638
122,6,145,57,0.571963
