267,86,287,104
260,79,280,97
263,75,283,93
265,72,285,90
268,79,288,97
269,88,289,106
273,88,293,106
268,94,288,112
260,103,280,121
253,111,273,129
246,120,266,138
240,125,260,143
234,132,254,150
230,135,250,153
229,132,249,150
228,122,248,140
226,112,246,130
229,107,249,125
237,97,257,115
242,98,262,116
243,106,263,124
235,104,255,122
242,113,262,131
238,117,258,135
237,112,257,130
238,119,258,137
239,128,259,146
236,136,256,154
230,139,250,157
226,143,246,161
222,146,242,164
219,141,239,159
217,137,237,155
215,133,235,151
216,140,236,158
217,144,237,162
219,146,239,164
221,144,241,162
223,147,243,165
223,143,243,161
221,141,241,159
221,141,241,159
222,142,242,160
223,143,243,161
223,145,243,163
224,149,244,167
225,152,245,170
225,154,245,172
226,156,246,174
227,157,247,175
228,155,248,173
229,151,249,169
232,148,252,166
235,145,255,163
240,143,260,161
243,138,263,156
244,132,264,150
246,127,266,145
249,126,269,144
251,123,271,141
250,121,270,139
251,119,271,137
252,123,272,141
252,123,272,141
251,121,271,139
249,122,269,140
247,126,267,144
246,131,266,149
245,136,265,154
243,136,263,154
242,135,262,153
242,136,262,154
241,136,261,154
238,136,258,154
234,137,254,155
231,138,251,156
228,141,248,159
227,145,247,163
226,147,246,165
225,149,245,167
225,152,245,170
225,156,245,174
226,160,246,178
227,163,247,181
227,164,247,182
228,162,248,180
230,157,250,175
233,152,253,170
235,148,255,166
236,145,256,163
234,145,254,163
230,147,250,165
225,149,245,167
222,152,242,170
219,155,239,173
219,156,239,174
219,156,239,174
219,157,239,175
219,161,239,179
220,161,240,179
220,160,240,178
220,162,240,180
222,164,242,182
224,163,244,181
226,163,246,181
230,166,250,184
235,166,255,184
240,164,260,182
246,164,266,182
252,169,272,187
256,175,276,193
258,183,278,201
260,185,280,203
259,182,279,200
254,174,274,192
249,170,269,188
247,164,267,182
246,160,266,178
245,156,265,174
246,154,266,172
247,150,267,168
249,146,269,164
249,141,269,159
250,139,270,157
251,141,271,159
251,141,271,159
251,144,271,162
250,147,270,165
249,145,269,163
246,135,266,153
245,127,265,145
246,122,266,140
246,115,266,133
246,108,266,126
247,105,267,123
248,107,268,125
249,112,269,130
249,112,269,130
249,110,269,128
250,105,270,123
253,102,273,120
256,96,276,114
260,90,280,108
263,87,283,105
265,88,285,106
266,91,286,109
265,92,285,110
262,95,282,113
259,97,279,115
257,99,277,117
255,103,275,121
254,107,274,125
253,109,273,127
253,108,273,126
253,106,273,124
254,106,274,124
257,109,277,127
260,110,280,128
261,109,281,127
262,109,282,127
263,109,283,127
264,111,284,129
265,114,285,132
265,116,285,134
266,117,286,135
266,118,286,136
266,117,286,135
267,115,287,133
269,113,289,131
271,109,291,127
274,106,294,124
278,105,298,123
281,105,301,123
283,104,303,122
284,107,304,125
285,111,305,129
285,113,305,131
283,110,303,128
281,108,301,126
281,107,301,125
283,104,303,122
284,101,304,119
285,98,305,116
285,96,305,114
286,95,306,113
287,96,307,114
286,97,306,115
286,102,306,120
286,107,306,125
284,113,304,131
282,115,302,133
281,120,301,138
282,129,302,147
283,136,303,154
283,140,303,158
283,140,303,158
282,138,302,156
282,135,302,153
281,129,301,147
279,122,299,140
277,115,297,133
276,114,296,132
276,117,296,135
275,117,295,135
273,115,293,133
275,116,295,134
277,119,297,137
278,120,298,138
278,121,298,139
278,125,298,143
280,130,300,148
281,130,301,148
280,124,300,142
279,116,299,134
280,114,300,132
280,118,300,136
276,123,296,141
272,121,292,139
268,119,288,137
267,120,287,138
267,117,287,135
269,112,289,130
273,113,293,131
276,117,296,135
277,120,297,138
278,122,298,140
276,124,296,142
275,125,295,143
273,127,293,145
270,130,290,148
267,128,287,146
264,127,284,145
262,129,282,147
262,130,282,148
262,129,282,147
260,127,280,145
260,127,280,145
261,128,281,146
263,130,283,148
265,131,285,149
265,129,285,147
264,131,284,149
263,132,283,150
261,131,281,149
259,130,279,148
259,128,279,146
260,129,280,147
261,128,281,146
261,125,281,143
261,123,281,141
261,120,281,138
261,118,281,136
260,118,280,136
260,119,280,137
259,118,279,136
256,117,276,135
255,117,275,135
255,116,275,134
255,117,275,135
256,119,276,137
257,120,277,138
257,119,277,137
257,117,277,135
256,116,276,134
258,119,278,137
259,122,279,140
259,126,279,144
259,132,279,150
260,137,280,155
260,139,280,157
258,136,278,154
258,132,278,150
257,127,277,145
257,126,277,144
257,128,277,146
256,126,276,144
254,122,274,140
252,118,272,136
251,113,271,131
252,108,272,126
254,106,274,124
257,109,277,127
259,112,279,130
259,115,279,133
260,105,280,123
