149,125,239,164,0.813295
145,124,235,163,0.765717
139,124,229,163,0.766612
135,124,225,163,0.773437
130,126,220,165,0.742228
125,123,215,162,0.764182
121,123,211,162,0.762354
115,122,205,161,0.769061
112,123,202,162,0.756495
107,122,197,161,0.749078
102,120,192,159,0.752138
97,119,187,158,0.762078
91,118,181,157,0.771562
87,119,177,158,0.791417
80,118,170,157,0.786063
77,117,167,156,0.783672
74,116,164,155,0.746747
67,116,157,155,0.783534
62,115,152,154,0.779446
55,115,145,154,0.754773
49,114,139,153,0.846000
45,114,135,153,0.772149
40,114,130,153,0.802409
33,113,123,152,0.779835
28,114,118,153,0.805842
21,115,111,154,0.800973
18,116,108,155,0.764063
10,118,100,157,0.822706
5,118,95,157,0.847647
3,121,93,160,0.792737
1,121,91,160,1.000000
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1,113,91,152,0.957288
3,113,93,152,0.769018
5,109,95,148,0.666564
3,111,93,150,0.831202
6,108,96,147,0.735775
11,107,101,146,0.768803
17,106,107,145,0.791302
19,105,109,144,0.788934
27,104,117,143,0.808114
30,103,120,142,0.789309
37,103,127,142,0.784219
41,103,131,142,0.791306
47,102,137,141,0.831587
51,103,141,142,0.796237
57,103,147,142,0.777818
62,104,152,143,0.758923
59,107,149,146,0.778653
61,107,151,146,0.775876
63,109,153,148,0.781884
61,111,151,150,0.825996
62,111,152,150,0.776125
63,113,153,152,0.745006
63,115,153,154,0.762829
63,115,153,154,0.798933
63,117,153,156,0.750183
63,118,153,157,0.790069
63,119,153,158,0.783269
63,119,153,158,0.798433
65,121,155,160,0.774161
65,122,155,161,0.760769
63,122,153,161,0.787830
65,123,155,162,0.767153
64,123,154,162,0.778703
64,126,154,165,0.744371
63,127,153,166,0.817909
63,126,153,165,0.793369
63,128,153,167,0.773141
64,129,154,168,0.746774
61,130,151,169,0.775555
63,131,153,170,0.814569
60,130,150,169,0.847830
62,132,152,171,0.753478
61,133,151,172,0.740652
61,135,151,174,0.809680
61,135,151,174,0.815206
65,136,155,175,0.780382
66,138,156,177,0.738293
68,138,158,177,0.741852
67,140,157,179,0.788065
71,139,161,178,0.794882
73,142,163,181,0.734789
74,141,164,180,0.712312
75,143,165,182,0.744329
82,143,172,182,0.743973
89,144,179,183,0.732911
87,146,177,185,0.762066
93,148,183,187,0.778394
97,147,187,186,0.759169
101,149,191,188,0.765056
105,149,195,188,0.761471
109,151,199,190,0.786408
113,150,203,189,0.787126
115,151,205,190,0.759837
120,154,210,193,0.756414
125,154,215,193,0.745418
131,155,221,194,0.841620
133,155,223,194,0.796589
140,157,230,196,0.788482
140,158,230,197,0.755115
145,159,235,198,0.763745
149,159,239,198,0.798394
153,159,243,198,0.735798
156,159,246,198,0.747057
162,162,252,201,0.757476
164,162,254,201,0.766319
170,163,260,202,0.772445
171,163,261,202,0.771230
179,164,269,203,0.761445
185,164,275,203,0.719343
185,165,275,204,0.741965
188,167,278,206,0.736842
194,168,281,205,0.741316
195,167,285,206,0.772901
201,169,291,208,0.762283
203,169,293,208,0.746025
210,170,300,209,0.753589
207,171,297,210,0.774434
212,171,302,210,0.780594
212,174,302,213,0.759353
214,172,304,211,0.748449
213,174,303,213,0.814900
217,174,307,213,0.832158
215,175,305,214,0.781855
219,177,309,216,0.767239
219,176,309,215,0.757128
221,178,311,217,0.745849
222,179,312,218,0.805165
218,179,308,218,0.768521
217,182,307,221,0.730714
219,182,309,221,0.738363
216,183,306,222,0.781876
214,184,304,223,0.772947
213,186,303,225,0.743231
212,187,302,226,0.815463
211,188,301,227,0.769120
208,190,298,229,0.739089
210,192,300,231,0.752821
209,191,299,230,0.761115
211,194,301,233,0.723597
207,194,297,233,0.760099
206,195,296,234,0.731536
206,196,296,235,0.712283
205,197,295,236,0.699461
202,195,292,234,0.703333
201,197,291,236,0.716293
203,197,293,236,0.723855
199,195,289,234,0.698977
198,196,288,235,0.701982
197,195,287,234,0.708364
194,194,284,233,0.759844
193,194,283,233,0.734797
194,192,284,231,0.697313
193,191,283,230,0.718704
190,189,280,228,0.710426
191,187,281,226,0.722397
189,187,279,226,0.726367
189,185,279,224,0.718624
190,184,280,223,0.735829
183,182,273,221,0.745866
186,182,276,221,0.751501
186,180,276,219,0.743650
181,178,271,217,0.800949
182,178,272,217,0.760098
181,176,271,215,0.742022
180,175,270,214,0.750721
178,174,268,213,0.754988
178,173,268,212,0.766205
176,171,266,210,0.729849
173,170,263,209,0.788171
174,170,264,209,0.720603
178,169,268,208,0.800103
172,170,262,209,0.675768
177,165,267,204,0.868265
169,166,263,207,0.712592
171,165,261,204,0.702713
165,163,255,202,0.723043
163,163,253,202,0.771852
NaN,NaN,NaN,NaN,NaN
161,161,251,200,0.637351
157,158,247,197,0.710005
158,157,248,196,0.745498
158,158,248,197,0.703655
151,155,241,194,0.691434
153,155,243,194,0.684912
153,153,243,192,0.684624
149,153,239,192,0.686737
150,150,240,189,0.691178
149,149,239,188,1.000000
149,149,239,188,0.707659
145,149,235,188,1.000000
NaN,NaN,NaN,NaN,NaN
139,146,229,185,0.712258
139,147,229,186,0.709947
135,146,225,185,0.663363
137,145,227,184,0.681042
134,145,224,184,0.723613
131,144,221,183,0.707772
133,145,223,184,0.686668
129,143,219,182,0.719335
129,143,219,182,0.695915
127,143,217,182,0.811232
126,142,216,181,0.715705
129,142,219,181,0.705153
125,142,215,181,0.712194
121,143,211,182,0.725426
121,141,211,180,0.725527
123,141,213,180,0.717203
117,140,207,179,0.704564
117,140,207,179,0.715383
114,141,204,180,0.754115
114,140,204,179,0.720422
110,141,200,180,0.737347
110,141,200,180,0.721530
107,140,197,179,0.732637
105,141,195,180,0.743763
102,140,192,179,0.721087
101,141,191,180,0.732589
101,141,191,180,0.735450
101,140,191,179,0.732543
103,141,193,180,0.735792
103,139,193,178,0.778037
105,140,195,179,0.736602
110,138,200,177,0.737845
115,138,205,177,0.749451
119,137,209,176,0.767552
119,135,209,174,0.745216
125,135,215,174,0.761703
129,134,219,173,0.743188
132,133,222,172,0.724891
135,131,225,170,0.744896
139,130,229,169,0.790272
142,130,232,169,0.765341
148,128,238,167,0.736805
149,128,239,167,0.748306
151,127,241,166,0.756419
157,126,247,165,0.761507
157,126,247,165,0.767637
165,125,255,164,0.742738
167,124,257,163,0.747811
169,124,259,163,0.733302
171,122,261,161,0.760931
176,122,266,161,0.762975
181,121,271,160,0.740798
182,120,272,159,0.734109
182,119,272,158,0.732034
183,120,273,159,0.729571
185,120,275,159,0.731184
186,120,276,159,0.737448
188,121,278,160,0.732787
189,120,279,159,0.727023
189,122,279,161,0.752411
186,122,276,161,0.745421
184,124,274,163,0.747904
183,125,273,164,0.765508
181,126,271,165,0.769896
181,129,271,168,0.751354
176,130,266,169,0.750308
175,133,265,172,0.733101
170,134,260,173,0.746023
168,136,258,175,0.752774
165,138,255,177,0.751166
163,139,253,178,0.754290
158,142,248,181,0.773422
157,144,247,183,0.735901
153,146,243,185,0.746248
151,147,241,186,0.782632
149,147,239,186,0.777557
147,149,237,188,0.731573
146,146,236,185,0.776449
145,146,235,185,0.743373
143,146,233,185,0.744388
139,144,229,183,0.723246
137,144,227,183,0.738879
137,142,227,181,0.733505
134,140,224,179,0.706468
128,138,220,178,0.747084
129,138,219,177,0.733004
127,136,217,175,0.731056
123,134,213,173,0.772340
122,133,212,172,0.719860
119,132,209,171,0.718862
118,130,208,169,0.750103
119,130,209,169,0.722443
114,129,204,168,0.703283
113,128,203,167,0.710318
113,128,203,167,0.705627
113,129,203,168,0.715554
115,130,205,169,0.722439
114,130,204,169,0.735734
118,130,208,169,0.723111
117,130,207,169,0.724519
118,130,208,169,0.735827
118,130,208,169,0.747452
119,130,209,169,0.756141
124,129,214,168,0.709817
126,130,216,169,0.712132
129,130,219,169,0.690251
