131,134,152,187
136,136,157,189
141,135,162,188
148,135,169,188
153,136,174,189
160,136,181,189
164,136,185,189
173,135,194,188
176,136,197,189
183,136,204,189
189,136,210,189
195,135,216,188
201,136,222,189
206,137,227,190
214,137,235,190
219,139,240,192
224,138,245,191
232,138,253,191
234,139,255,192
243,138,264,191
247,139,268,192
251,138,272,191
259,139,280,192
261,139,282,192
269,141,290,194
273,142,294,195
278,140,299,193
286,144,307,197
287,145,308,198
294,143,315,196
297,148,318,201
298,149,319,202
NaN,NaN,NaN,NaN
291,124,312,177
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
292,113,313,166
NaN,NaN,NaN,NaN
298,152,319,205
287,152,308,205
NaN,NaN,NaN,NaN
255,154,276,207
244,156,265,209
NaN,NaN,NaN,NaN
212,157,233,210
NaN,NaN,NaN,NaN
180,159,201,212
169,162,190,215
NaN,NaN,NaN,NaN
141,162,162,215
130,167,151,220
121,165,142,218
120,166,141,219
114,168,135,221
117,167,138,220
120,170,141,223
119,170,140,223
125,170,146,223
126,173,147,226
131,175,152,228
130,177,151,230
135,176,156,229
NaN,NaN,NaN,NaN
149,186,170,239
151,186,172,239
NaN,NaN,NaN,NaN
149,186,170,239
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
116,160,137,213
114,157,135,210
121,152,142,205
124,153,145,206
128,150,149,203
134,149,155,202
135,149,156,202
143,145,164,198
146,147,167,200
148,146,169,199
156,144,177,197
159,147,180,200
166,144,187,197
167,146,188,199
167,144,188,197
173,144,194,197
171,144,192,197
175,141,196,194
177,142,198,195
177,140,198,193
182,138,203,191
181,139,202,192
185,136,206,189
186,135,207,188
185,134,206,187
189,132,210,185
190,132,211,185
190,131,211,184
194,130,215,183
195,130,216,183
198,129,219,182
198,128,219,181
202,127,223,180
203,127,224,180
206,125,227,178
208,124,229,177
210,123,231,176
211,122,232,175
211,120,232,173
209,120,230,173
210,119,231,172
205,120,226,173
208,120,229,173
207,122,228,175
203,121,224,174
196,120,217,173
192,121,213,174
190,120,211,173
185,120,206,173
182,118,203,171
179,120,200,173
175,119,196,172
173,118,194,171
167,118,188,171
166,118,187,171
161,119,182,172
156,118,177,171
155,118,176,171
148,121,169,174
150,120,171,173
140,121,161,174
135,120,156,173
134,121,155,174
125,122,146,175
123,121,144,174
120,123,141,176
115,122,136,175
114,124,135,177
112,124,133,177
111,125,132,178
108,125,129,178
109,126,130,179
109,126,130,179
109,125,130,178
102,131,123,184
99,132,120,185
96,135,117,188
96,136,117,189
94,138,115,191
92,139,113,192
91,140,112,193
88,142,109,195
88,143,109,196
83,144,104,197
87,146,108,199
95,146,116,199
96,146,117,199
100,148,121,201
108,149,129,202
112,151,133,204
119,153,140,206
125,157,146,210
132,159,153,212
141,161,162,214
148,162,169,215
158,163,179,216
163,165,184,218
171,165,192,218
177,168,198,221
175,169,196,222
178,170,199,223
172,172,193,225
166,172,187,225
165,173,186,226
154,180,175,233
144,178,165,231
142,180,163,233
133,179,154,232
128,181,149,234
120,182,141,235
117,183,138,236
106,186,127,239
103,182,124,235
101,186,122,239
90,185,111,238
98,184,119,237
92,186,113,239
91,184,112,237
93,186,114,239
88,185,109,238
92,185,113,238
89,186,110,239
88,186,109,239
89,186,110,239
83,186,104,239
87,186,108,239
83,186,104,239
84,185,105,238
83,186,104,239
78,186,99,239
82,185,103,238
78,186,99,239
82,186,103,239
86,186,107,239
83,186,104,239
89,184,110,237
90,186,111,239
94,179,115,232
99,180,120,233
101,180,122,233
110,177,131,230
111,179,132,232
115,173,136,226
121,175,142,228
123,173,144,226
129,171,150,224
130,171,151,224
135,166,156,219
140,165,161,218
139,162,160,215
148,161,169,214
149,160,170,213
153,158,174,211
158,157,179,210
