165,93,216,147
164.72,93.659,215.6,147.53
162.6,96.831,213.28,150.5
159.19,100.47,209.17,153.38
156.57,100.86,206.03,153.24
153.81,99.559,202.3,150.91
152.21,95.578,200.62,146.83
151.24,91.423,199.28,142.29
150.36,88.602,198.04,139.09
150.02,87.995,197.97,138.77
147.02,88.011,194.71,138.51
140.65,88.188,188.57,138.92
134.79,90.546,182.82,141.4
128.42,92.657,176.8,143.88
124.08,91.962,172.54,143.27
123.4,89.494,171.87,140.83
123.44,86.502,172.26,138.2
126.28,85.795,174.84,137.21
129,86.205,178.27,138.38
131.34,87.23,180.47,139.26
132.95,90.572,182.07,142.59
132.81,93.433,181.91,145.43
132.68,94.574,181.72,146.49
133.73,95.018,183.02,147.21
134.01,96.721,183.3,148.91
135.26,98.114,184.34,150.09
134.59,96.718,183.97,149
136.32,92.206,185.76,144.56
139.23,86.985,188.69,139.35
144.28,82.208,193.83,134.67
149.04,78.846,198.57,131.29
152.74,77.418,202.56,130.17
156.43,76.651,206.43,129.59
160.34,76.6,210.44,129.65
163.25,78.977,213.24,131.91
164.12,81.495,214.11,134.42
163.15,82.509,212.89,135.17
161.84,81.095,211.52,133.7
159.79,78.065,209.52,130.72
155.9,75.245,206.07,128.37
152.47,73.559,202.68,126.72
148.75,75.185,198.98,128.37
142.14,79.663,192.64,133.14
135.73,83.841,186.54,137.64
131.1,85.6,182.8,140.34
127.24,85.399,179.87,141.12
124.31,85.181,176.99,140.96
122.92,85.536,175.82,141.55
121.32,85.552,174.16,141.5
121.28,83.608,174.09,139.52
122.26,78.021,174.83,133.68
124.17,74.061,176.53,129.51
127.6,73.02,179.94,128.43
130.95,74.911,183.08,130.11
132.42,79.525,184.3,134.46
134.81,84.952,186.52,139.7
138.05,89.621,189.76,144.37
141.54,93.355,193.18,148.03
144.21,94.759,195.87,149.46
146.72,92.303,198.58,147.21
150.94,87.152,203.05,142.33
154.56,80.368,207.11,136.01
158.67,75.717,210.94,131.07
159.27,72.702,211.79,128.31
160.93,72.903,213.53,128.6
160.62,78.997,212.65,134.09
157.14,83.815,209.19,138.93
155.5,85.384,207.16,140.09
153.52,87.334,204.79,141.62
153.37,88.467,204.27,142.36
150.53,87.889,201.41,141.76
150.74,84.989,201.21,138.43
152.13,81.735,202.51,135.07
152.45,81.955,203.08,135.57
152.49,86.917,202.89,140.28
150.56,91.903,200.49,144.77
148.8,92.458,198.68,145.28
147.89,92.411,197.6,145.05
146.94,93.501,196.62,146.1
145.85,94.861,195.51,147.45
143.81,94.688,193.32,147.11
139.83,91.71,189.58,144.39
135.98,88.706,185.43,141.07
134.87,85.985,184.26,138.28
135.98,84.793,185.22,136.93
134.21,89.918,183.02,141.6
133.35,95.216,182.06,146.79
134.21,98.821,182.79,150.27
135.49,102.51,184.16,154.05
137.57,105.92,186.34,157.56
140.65,105.62,189.74,157.6
141.96,99.441,191.5,151.9
145.71,90.025,195.72,142.98
149.08,83.625,199.55,137.06
154.18,79.708,204.81,133.32
158.11,77.839,209.17,131.9
159.18,80.372,210.16,134.36
160.77,83.485,211.53,137.23
162.48,85.037,213.09,138.62
164.63,85.773,215,139.11
165.73,86.702,215.64,139.55
165.81,85.982,215.41,138.49
165.73,85.854,214.72,137.73
165.69,85.271,214.67,137.13
164.14,84.883,212.45,136.05
163.1,83.46,211.06,134.25
162.43,85.022,210.26,135.66
158.42,89.855,205.91,140.13
154.7,92.031,202.13,142.25
151.63,91.977,198.88,142.02
148.1,94.519,195.39,144.6
143.61,97.125,190.98,147.29
139.49,95.019,187.25,145.6
139.65,91.09,187.54,141.8
140.86,88.278,188.92,139.17
141.94,87.815,190.03,138.73
141.77,87.679,189.75,138.49
142.14,88.231,190.13,139.05
140.7,88.901,188.78,139.82
141.74,90.868,189.91,141.87
142.94,93.664,191.25,144.82
143.42,94.905,192.34,146.7
145.24,93.915,194.46,146.02
147.91,90.899,197.86,143.78
149.66,87.798,199.94,141.04
151.85,85.472,202.49,139.09
155.87,83.519,206.55,137.19
160.89,81.615,211.82,135.54
165.08,80.942,216.1,134.97
167.17,81.358,218.36,135.56
168.58,83.446,219.79,137.67
169.78,84.538,220.95,138.72
170.37,84.608,221.41,138.65
170.76,84.05,221.58,137.86
168.98,83.247,219.78,137.03
167.71,81.673,218.33,135.27
167.3,79.743,217.53,132.93
169.17,76.105,219.15,129.02
171.05,74.022,220.74,126.64
169.75,72.674,219.21,125.04
167.58,71.979,216.98,124.29
163.09,71.54,212.53,123.89
161.36,72.967,210.88,125.4
157.78,75.234,207.23,127.59
154.21,77.318,203.43,129.43
150.33,77.885,199.33,129.77
148.37,76.482,197.15,128.14
146.52,72.46,195.25,124.05
144.71,68.081,193.02,119.24
142.88,65.421,191.08,116.46
142.9,64.237,191.28,115.47
140.28,64.01,189.2,115.81
140.78,65.087,190.05,117.26
140.6,67.841,190.12,120.27
140.18,72.917,190.06,125.73
141.19,77.522,191.45,130.74
142.11,79.864,192.73,133.46
142.54,78.735,193.48,132.67
143.86,76.037,195.83,131.06
143.66,72.205,196.66,128.32
143.01,68.38,196.88,125.41
144.35,64.448,198.96,122.26
144.29,61.077,199.4,119.42
144.42,59.833,199.86,118.53
142.28,60.681,197.75,119.4
140.56,62.27,195.82,120.78
138.86,65.183,193.88,123.44
138.01,69.467,192.7,127.37
137.44,73.115,191.89,130.76
137.57,75.947,191.44,132.98
138.75,77.597,191.99,133.97
137.87,75.871,190.83,131.94
138.79,71.953,191.41,127.67
139.18,67.89,191.33,123.11
138.74,64.316,190.63,119.25
137.91,62.144,189.03,116.28
137.73,60.803,188.27,114.32
137,61.394,186.98,114.31
138.65,63.966,188.3,116.54
140.65,66.957,189.98,119.19
142.53,68.441,191.7,120.5
142.38,70.922,191.27,122.69
141.23,73.951,190,125.6
138.18,75.861,186.72,127.25
135.14,77.646,183.64,129
131.76,77.93,180.25,129.28
127.97,76.008,176.33,127.22
126.56,74.254,174.72,125.25
124.13,72.508,172.09,123.29
121.3,71.301,169.28,122.1
118.19,71.345,166.02,121.99
118.34,71.303,166.03,121.8
119.25,72.183,166.92,122.66
121.09,72.251,168.74,122.71
124.74,70.733,172.3,121.1
128.82,66.141,176.65,116.78
132.61,62.153,180.56,112.93
133.26,59.529,181.43,110.53
133.89,54.214,182.14,105.3
139.52,55.782,187.84,106.94
144.95,59.551,193.42,110.88
147.42,63.358,196.03,114.83
152.19,64.921,200.89,116.49
156.37,67.047,205.27,118.83
158.36,66.585,207.34,118.45
161.19,67.085,210.24,119.02
162.34,67.959,211.39,119.9
163.72,70.849,212.72,122.73
166.33,74.322,215.53,126.42
167.79,76.533,217.11,128.75
