52.00,95.00,91.00,124.00,0.00
53.00,95.00,91.00,124.00,0.00
53.00,95.00,94.00,125.00,0.00
55.00,96.00,96.00,126.00,0.00
54.00,96.00,96.00,126.00,0.00
56.01,96.02,97.30,125.66,0.00
58.02,96.03,98.59,125.32,0.00
56.53,95.76,102.09,127.54,0.00
59.14,96.89,102.62,127.63,0.00
61.15,96.91,103.92,127.29,0.00
62.24,98.90,104.27,128.91,0.00
64.25,98.92,105.57,128.57,0.00
60.58,97.34,104.44,128.28,0.00
62.43,99.40,102.39,128.38,0.00
57.81,99.90,101.40,130.70,0.00
59.82,99.92,102.69,130.36,0.00
56.14,98.35,101.57,130.06,0.00
57.24,100.34,101.92,131.68,0.00
53.57,98.77,100.79,131.39,0.00
55.42,100.83,98.74,131.49,0.00
58.03,101.96,99.27,131.58,0.00
54.35,100.39,98.14,131.29,0.00
56.96,101.52,98.67,131.38,0.00
59.57,102.65,99.20,131.47,0.00
62.18,103.79,99.73,131.56,0.00
64.19,103.80,101.02,131.22,0.00
66.20,103.82,102.32,130.88,0.00
68.24,102.28,106.69,130.51,0.00
73.06,102.91,110.37,130.57,0.00
79.78,104.92,115.89,131.98,0.00
81.82,103.38,120.26,131.60,0.00
84.43,104.51,120.79,131.70,0.00
87.03,105.65,121.32,131.79,0.00
83.36,104.08,120.19,131.49,0.00
85.37,104.09,121.49,131.15,0.00
87.98,105.22,122.01,131.24,0.00
89.99,105.24,123.31,130.90,0.00
91.08,107.23,123.67,132.53,0.00
87.41,105.66,122.54,132.23,0.00
92.23,106.30,126.22,132.29,0.00
94.24,106.32,127.51,131.95,0.00
96.25,106.33,128.81,131.61,0.00
92.66,107.25,129.72,134.78,0.00
97.48,107.88,133.40,134.84,0.00
99.49,107.90,134.69,134.50,0.00
101.50,107.92,135.99,134.16,0.00
97.82,106.34,134.86,133.87,0.00
99.86,104.80,139.24,133.49,0.00
101.89,103.26,143.61,133.12,0.00
103.75,105.31,141.56,133.22,0.00
106.76,100.59,139.53,125.97,0.00
108.78,100.60,140.82,125.63,0.00
110.05,98.40,143.42,124.08,0.00
108.56,94.79,141.11,120.07,0.00
110.60,93.25,145.48,119.69,0.00
112.61,93.27,146.78,119.35,0.00
108.93,91.69,145.65,119.05,0.00
110.94,91.71,146.95,118.71,0.00
113.55,92.84,147.48,118.81,0.00
115.56,92.86,148.77,118.47,0.00
116.66,94.85,149.13,120.09,0.00
119.74,95.30,152.61,120.73,0.00
121.75,95.31,153.91,120.39,0.00
120.10,95.92,154.93,122.34,0.00
122.11,95.94,156.23,122.00,0.00
124.12,95.95,157.53,121.66,0.00
126.13,95.97,158.82,121.32,0.00
126.24,94.14,159.23,119.63,0.00
127.33,96.13,159.58,121.26,0.00
125.68,96.74,160.61,123.20,0.00
